GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GENE_PRODUCT_NAME	GENE_PRODUCT_SYNONYMS	GENE_PRODUCT_TYPE	GO ASPECT
UniProtKB	P51671	CCL11	involved_in	GO:0048245	eosinophil chemotaxis	ECO:0000314	IDA	PMID:10072545		9606	UniProt		Eotaxin	CCL11,SCYA11	protein	P
UniProtKB	P51671	CCL11	involved_in	GO:0048247	lymphocyte chemotaxis	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:104593|MGI:MGI:1097153|PANTHER:PTN000245709|RGD:3645|RGD:69069|UniProtKB:P10147|UniProtKB:P47992|UniProtKB:Q9Y258	9606	GO_Central		Eotaxin	CCL11,SCYA11	protein	P
UniProtKB	P51671	CCL11	involved_in	GO:0071346	cellular response to type II interferon	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:98259|PANTHER:PTN000245709|RGD:3645|UniProtKB:P10147|UniProtKB:P13500|UniProtKB:P13501	9606	GO_Central		Eotaxin	CCL11,SCYA11	protein	P
UniProtKB	P51671-PRO_0000005195	CCL11	involved_in	GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	ECO:0000314	IDA	PMID:12949249		9606	UniProt		Eotaxin	CCL11,SCYA11	protein	P
UniProtKB	P51677	CCR3	involved_in	GO:0006955	immune response	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:103011|MGI:MGI:106185|MGI:MGI:1333797|MGI:MGI:1333815|PANTHER:PTN001628461|RGD:2906|RGD:620596|RGD:620876|UniProtKB:P32246|UniProtKB:P49238|ZFIN:ZDB-GENE-041114-186	9606	GO_Central		C-C chemokine receptor type 3	CCR3,CMKBR3	protein	P
UniProtKB	P51677	CCR3	involved_in	GO:0006955	immune response	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10489:SF649	9606	TreeGrafter		C-C chemokine receptor type 3	CCR3,CMKBR3	protein	P
UniProtKB	P51679	CCR4	involved_in	GO:0002507	tolerance induction	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51680|ensembl:ENSMUSP00000062677	9606	Ensembl		C-C chemokine receptor type 4	CCR4,CMKBR4	protein	P
UniProtKB	P51679	CCR4	involved_in	GO:0006955	immune response	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002239	9606	InterPro		C-C chemokine receptor type 4	CCR4,CMKBR4	protein	P
UniProtKB	P51679	CCR4	involved_in	GO:0006955	immune response	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:103011|MGI:MGI:106185|MGI:MGI:1333797|MGI:MGI:1333815|PANTHER:PTN001628461|RGD:2906|RGD:620596|RGD:620876|UniProtKB:P32246|UniProtKB:P49238|ZFIN:ZDB-GENE-041114-186	9606	GO_Central		C-C chemokine receptor type 4	CCR4,CMKBR4	protein	P
UniProtKB	P51679	CCR4	involved_in	GO:0006955	immune response	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10489:SF608	9606	TreeGrafter		C-C chemokine receptor type 4	CCR4,CMKBR4	protein	P
UniProtKB	P51679	CCR4	involved_in	GO:0006955	immune response	ECO:0000304	TAS	PMID:7642634		9606	PINC		C-C chemokine receptor type 4	CCR4,CMKBR4	protein	P
UniProtKB	P51681	CCR5	involved_in	GO:0002407	dendritic cell chemotaxis	ECO:0000304	TAS	PMID:16621978		9606	BHF-UCL		C-C chemokine receptor type 5	CCR5,CMKBR5	protein	P
UniProtKB	P51681	CCR5	involved_in	GO:0006955	immune response	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002240	9606	InterPro		C-C chemokine receptor type 5	CCR5,CMKBR5	protein	P
UniProtKB	P51681	CCR5	involved_in	GO:0006955	immune response	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:103011|MGI:MGI:106185|MGI:MGI:1333797|MGI:MGI:1333815|PANTHER:PTN001628461|RGD:2906|RGD:620596|RGD:620876|UniProtKB:P32246|UniProtKB:P49238|ZFIN:ZDB-GENE-041114-186	9606	GO_Central		C-C chemokine receptor type 5	CCR5,CMKBR5	protein	P
UniProtKB	P51681	CCR5	involved_in	GO:0006955	immune response	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10489:SF686	9606	TreeGrafter		C-C chemokine receptor type 5	CCR5,CMKBR5	protein	P
UniProtKB	P51681	CCR5	involved_in	GO:0006955	immune response	ECO:0000304	TAS	PMID:8639485		9606	PINC		C-C chemokine receptor type 5	CCR5,CMKBR5	protein	P
UniProtKB	P51684	CCR6	involved_in	GO:0002407	dendritic cell chemotaxis	ECO:0000304	TAS	PMID:16621978		9606	BHF-UCL		C-C chemokine receptor type 6	CCR6,CKRL3,CMKBR6,GPR29,STRL22	protein	P
UniProtKB	P51684	CCR6	involved_in	GO:0002523	leukocyte migration involved in inflammatory response	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O54689	9606	UniProt		C-C chemokine receptor type 6	CCR6,CKRL3,CMKBR6,GPR29,STRL22	protein	P
UniProtKB	P51684	CCR6	involved_in	GO:0002523	leukocyte migration involved in inflammatory response	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O54689|ensembl:ENSMUSP00000095029	9606	Ensembl		C-C chemokine receptor type 6	CCR6,CKRL3,CMKBR6,GPR29,STRL22	protein	P
UniProtKB	P51684	CCR6	involved_in	GO:0006955	immune response	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004067	9606	InterPro		C-C chemokine receptor type 6	CCR6,CKRL3,CMKBR6,GPR29,STRL22	protein	P
UniProtKB	P51684	CCR6	involved_in	GO:0006955	immune response	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:103011|MGI:MGI:106185|MGI:MGI:1333797|MGI:MGI:1333815|PANTHER:PTN001628461|RGD:2906|RGD:620596|RGD:620876|UniProtKB:P32246|UniProtKB:P49238|ZFIN:ZDB-GENE-041114-186	9606	GO_Central		C-C chemokine receptor type 6	CCR6,CKRL3,CMKBR6,GPR29,STRL22	protein	P
UniProtKB	P51684	CCR6	involved_in	GO:0006955	immune response	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10489:SF611	9606	TreeGrafter		C-C chemokine receptor type 6	CCR6,CKRL3,CMKBR6,GPR29,STRL22	protein	P
UniProtKB	P51684	CCR6	involved_in	GO:0006955	immune response	ECO:0000304	TAS	PMID:9223454		9606	PINC		C-C chemokine receptor type 6	CCR6,CKRL3,CMKBR6,GPR29,STRL22	protein	P
UniProtKB	P51684	CCR6	involved_in	GO:0006959	humoral immune response	ECO:0000304	TAS	PMID:11001880		9606	PINC		C-C chemokine receptor type 6	CCR6,CKRL3,CMKBR6,GPR29,STRL22	protein	P
UniProtKB	P51684	CCR6	involved_in	GO:0048290	isotype switching to IgA isotypes	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O54689	9606	UniProt		C-C chemokine receptor type 6	CCR6,CKRL3,CMKBR6,GPR29,STRL22	protein	P
UniProtKB	P51684	CCR6	involved_in	GO:0048290	isotype switching to IgA isotypes	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O54689|ensembl:ENSMUSP00000095029	9606	Ensembl		C-C chemokine receptor type 6	CCR6,CKRL3,CMKBR6,GPR29,STRL22	protein	P
UniProtKB	P51684	CCR6	involved_in	GO:0072676	lymphocyte migration	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O54689	9606	UniProt		C-C chemokine receptor type 6	CCR6,CKRL3,CMKBR6,GPR29,STRL22	protein	P
UniProtKB	P51684	CCR6	involved_in	GO:0072676	lymphocyte migration	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O54689|ensembl:ENSMUSP00000095029	9606	Ensembl		C-C chemokine receptor type 6	CCR6,CKRL3,CMKBR6,GPR29,STRL22	protein	P
UniProtKB	P51684	CCR6	involved_in	GO:0072678	T cell migration	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O54689	9606	UniProt		C-C chemokine receptor type 6	CCR6,CKRL3,CMKBR6,GPR29,STRL22	protein	P
UniProtKB	P51684	CCR6	involved_in	GO:0072678	T cell migration	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O54689|ensembl:ENSMUSP00000095029	9606	Ensembl		C-C chemokine receptor type 6	CCR6,CKRL3,CMKBR6,GPR29,STRL22	protein	P
UniProtKB	P51684	CCR6	involved_in	GO:0072679	thymocyte migration	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O54689	9606	UniProt		C-C chemokine receptor type 6	CCR6,CKRL3,CMKBR6,GPR29,STRL22	protein	P
UniProtKB	P51684	CCR6	involved_in	GO:0072679	thymocyte migration	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1333797|PANTHER:PTN000659315	9606	GO_Central		C-C chemokine receptor type 6	CCR6,CKRL3,CMKBR6,GPR29,STRL22	protein	P
UniProtKB	P51684	CCR6	involved_in	GO:0072679	thymocyte migration	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O54689|ensembl:ENSMUSP00000095029	9606	Ensembl		C-C chemokine receptor type 6	CCR6,CKRL3,CMKBR6,GPR29,STRL22	protein	P
UniProtKB	P51684	CCR6	involved_in	GO:0072679	thymocyte migration	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10489:SF611	9606	TreeGrafter		C-C chemokine receptor type 6	CCR6,CKRL3,CMKBR6,GPR29,STRL22	protein	P
UniProtKB	P51684	CCR6	involved_in	GO:1904155	DN2 thymocyte differentiation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O54689	9606	UniProt		C-C chemokine receptor type 6	CCR6,CKRL3,CMKBR6,GPR29,STRL22	protein	P
UniProtKB	P51684	CCR6	involved_in	GO:1904155	DN2 thymocyte differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O54689|ensembl:ENSMUSP00000095029	9606	Ensembl		C-C chemokine receptor type 6	CCR6,CKRL3,CMKBR6,GPR29,STRL22	protein	P
UniProtKB	P51684	CCR6	involved_in	GO:1904156	DN3 thymocyte differentiation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O54689	9606	UniProt		C-C chemokine receptor type 6	CCR6,CKRL3,CMKBR6,GPR29,STRL22	protein	P
UniProtKB	P51684	CCR6	involved_in	GO:1904156	DN3 thymocyte differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O54689|ensembl:ENSMUSP00000095029	9606	Ensembl		C-C chemokine receptor type 6	CCR6,CKRL3,CMKBR6,GPR29,STRL22	protein	P
UniProtKB	P51685	CCR8	involved_in	GO:0006955	immune response	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004068	9606	InterPro		C-C chemokine receptor type 8	CCR8,CKRL1,CMKBR8,CMKBRL2	protein	P
UniProtKB	P51685	CCR8	involved_in	GO:0006955	immune response	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:103011|MGI:MGI:106185|MGI:MGI:1333797|MGI:MGI:1333815|PANTHER:PTN001628461|RGD:2906|RGD:620596|RGD:620876|UniProtKB:P32246|UniProtKB:P49238|ZFIN:ZDB-GENE-041114-186	9606	GO_Central		C-C chemokine receptor type 8	CCR8,CKRL1,CMKBR8,CMKBRL2	protein	P
UniProtKB	P51685	CCR8	involved_in	GO:0006955	immune response	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10489:SF627	9606	TreeGrafter		C-C chemokine receptor type 8	CCR8,CKRL1,CMKBR8,CMKBRL2	protein	P
UniProtKB	P51685	CCR8	involved_in	GO:0006955	immune response	ECO:0000304	TAS	PMID:9670926		9606	PINC		C-C chemokine receptor type 8	CCR8,CKRL1,CMKBR8,CMKBRL2	protein	P
UniProtKB	P51686	CCR9	involved_in	GO:0002305	CD8-positive, gamma-delta intraepithelial T cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WUT7|ensembl:ENSMUSP00000127024	9606	Ensembl		C-C chemokine receptor type 9	CCR9,GPR28	protein	P
UniProtKB	P51686	CCR9	involved_in	GO:0006955	immune response	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004069	9606	InterPro		C-C chemokine receptor type 9	CCR9,GPR28	protein	P
UniProtKB	P51686	CCR9	involved_in	GO:0006955	immune response	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:103011|MGI:MGI:106185|MGI:MGI:1333797|MGI:MGI:1333815|PANTHER:PTN001628461|RGD:2906|RGD:620596|RGD:620876|UniProtKB:P32246|UniProtKB:P49238|ZFIN:ZDB-GENE-041114-186	9606	GO_Central		C-C chemokine receptor type 9	CCR9,GPR28	protein	P
UniProtKB	P51686	CCR9	involved_in	GO:0006955	immune response	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR10489:SF664	9606	TreeGrafter		C-C chemokine receptor type 9	CCR9,GPR28	protein	P
UniProtKB	P51686	CCR9	involved_in	GO:0006955	immune response	ECO:0000304	TAS	PMID:10229797		9606	PINC		C-C chemokine receptor type 9	CCR9,GPR28	protein	P
UniProtKB	P51692	STAT5B	involved_in	GO:0001779	natural killer cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42232|ensembl:ENSMUSP00000102981	9606	Ensembl		Signal transducer and activator of transcription 5B	STAT5B	protein	P
UniProtKB	P51692	STAT5B	involved_in	GO:0001787	natural killer cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42232|ensembl:ENSMUSP00000102981	9606	Ensembl		Signal transducer and activator of transcription 5B	STAT5B	protein	P
UniProtKB	P51692	STAT5B	involved_in	GO:0030098	lymphocyte differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42232|ensembl:ENSMUSP00000102981	9606	Ensembl		Signal transducer and activator of transcription 5B	STAT5B	protein	P
UniProtKB	P51692	STAT5B	involved_in	GO:0030183	B cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42232|ensembl:ENSMUSP00000102981	9606	Ensembl		Signal transducer and activator of transcription 5B	STAT5B	protein	P
UniProtKB	P51692	STAT5B	involved_in	GO:0030218	erythrocyte differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42232|ensembl:ENSMUSP00000102981	9606	Ensembl		Signal transducer and activator of transcription 5B	STAT5B	protein	P
UniProtKB	P51692	STAT5B	involved_in	GO:0033077	T cell differentiation in thymus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42232|ensembl:ENSMUSP00000102981	9606	Ensembl		Signal transducer and activator of transcription 5B	STAT5B	protein	P
UniProtKB	P51692	STAT5B	involved_in	GO:0042267	natural killer cell mediated cytotoxicity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42232|ensembl:ENSMUSP00000102981	9606	Ensembl		Signal transducer and activator of transcription 5B	STAT5B	protein	P
UniProtKB	P51692	STAT5B	involved_in	GO:0042492	gamma-delta T cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42232|ensembl:ENSMUSP00000102981	9606	Ensembl		Signal transducer and activator of transcription 5B	STAT5B	protein	P
UniProtKB	P51692	STAT5B	involved_in	GO:0043029	T cell homeostasis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42232|ensembl:ENSMUSP00000102981	9606	Ensembl		Signal transducer and activator of transcription 5B	STAT5B	protein	P
UniProtKB	P51692	STAT5B	involved_in	GO:0048541	Peyer's patch development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42232|ensembl:ENSMUSP00000102981	9606	Ensembl		Signal transducer and activator of transcription 5B	STAT5B	protein	P
UniProtKB	P51692	STAT5B	involved_in	GO:0050798	activated T cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42232|ensembl:ENSMUSP00000102981	9606	Ensembl		Signal transducer and activator of transcription 5B	STAT5B	protein	P
UniProtKB	P51692	STAT5B	involved_in	GO:0097531	mast cell migration	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42232|ensembl:ENSMUSP00000102981	9606	Ensembl		Signal transducer and activator of transcription 5B	STAT5B	protein	P
UniProtKB	P51787	KCNQ1	involved_in	GO:0030218	erythrocyte differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97414|ensembl:ENSMUSP00000009689	9606	Ensembl		Potassium voltage-gated channel subfamily KQT member 1	KCNQ1,KCNA8,KCNA9,KVLQT1	protein	P
UniProtKB	P51809	VAMP7	involved_in	GO:0043308	eosinophil degranulation	ECO:0000250	ISS	PMID:14993220	UniProtKB:Q9JHW5	9606	UniProt		Vesicle-associated membrane protein 7	VAMP7,SYBL1	protein	P
UniProtKB	P51809	VAMP7	involved_in	GO:0043308	eosinophil degranulation	ECO:0000315	IMP	PMID:16677249		9606	UniProt		Vesicle-associated membrane protein 7	VAMP7,SYBL1	protein	P
UniProtKB	P51809	VAMP7	involved_in	GO:0043312	neutrophil degranulation	ECO:0000250	ISS	PMID:14993220	UniProtKB:Q9JHW5	9606	UniProt		Vesicle-associated membrane protein 7	VAMP7,SYBL1	protein	P
UniProtKB	P51809	VAMP7	involved_in	GO:0043312	neutrophil degranulation	ECO:0000315	IMP	PMID:16677249		9606	UniProt		Vesicle-associated membrane protein 7	VAMP7,SYBL1	protein	P
UniProtKB	P51809	VAMP7	involved_in	GO:0043320	natural killer cell degranulation	ECO:0000315	IMP	PMID:18042464		9606	UniProt		Vesicle-associated membrane protein 7	VAMP7,SYBL1	protein	P
UniProtKB	P51812	RPS6KA3	involved_in	GO:0002224	toll-like receptor signaling pathway	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P18654	9606	UniProt		Ribosomal protein S6 kinase alpha-3	RPS6KA3,ISPK1,MAPKAPK1B,RSK2	protein	P
UniProtKB	P51812	RPS6KA3	involved_in	GO:0002224	toll-like receptor signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P18654|ensembl:ENSMUSP00000033671	9606	Ensembl		Ribosomal protein S6 kinase alpha-3	RPS6KA3,ISPK1,MAPKAPK1B,RSK2	protein	P
UniProtKB	P51813	BMX	involved_in	GO:0002250	adaptive immune response	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:102960|MGI:MGI:88216|MGI:MGI:96621|PANTHER:PTN000700360	9606	GO_Central		Cytoplasmic tyrosine-protein kinase BMX	BMX	protein	P
UniProtKB	P51813	BMX	involved_in	GO:0002250	adaptive immune response	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR24418:SF91	9606	TreeGrafter		Cytoplasmic tyrosine-protein kinase BMX	BMX	protein	P
UniProtKB	P51813	BMX	involved_in	GO:0050852	T cell receptor signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR24418:SF91	9606	TreeGrafter		Cytoplasmic tyrosine-protein kinase BMX	BMX	protein	P
UniProtKB	P51813	BMX	involved_in	GO:0050853	B cell receptor signaling pathway	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000700360|UniProtKB:P42680|UniProtKB:Q06187	9606	GO_Central		Cytoplasmic tyrosine-protein kinase BMX	BMX	protein	P
UniProtKB	P51813	BMX	involved_in	GO:0050853	B cell receptor signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR24418:SF91	9606	TreeGrafter		Cytoplasmic tyrosine-protein kinase BMX	BMX	protein	P
UniProtKB	P52333	JAK3	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		Tyrosine-protein kinase JAK3	JAK3	protein	P
UniProtKB	P52333	JAK3	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Tyrosine-protein kinase JAK3	JAK3	protein	P
UniProtKB	P52333	JAK3	involved_in	GO:0030183	B cell differentiation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q62137	9606	BHF-UCL		Tyrosine-protein kinase JAK3	JAK3	protein	P
UniProtKB	P52333	JAK3	involved_in	GO:0043029	T cell homeostasis	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q62137	9606	BHF-UCL		Tyrosine-protein kinase JAK3	JAK3	protein	P
UniProtKB	P52333	JAK3	involved_in	GO:0043029	T cell homeostasis	ECO:0000304	TAS	PMID:19290934		9606	UniProt		Tyrosine-protein kinase JAK3	JAK3	protein	P
UniProtKB	P52333	JAK3	involved_in	GO:0045087	innate immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0399	9606	UniProt		Tyrosine-protein kinase JAK3	JAK3	protein	P
UniProtKB	P52564	MAP2K6	involved_in	GO:0035872	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	ECO:0000304	TAS	Reactome:R-HSA-168638		9606	Reactome		Dual specificity mitogen-activated protein kinase kinase 6	MAP2K6,MEK6,MKK6,PRKMK6,SKK3	protein	P
UniProtKB	P52630	STAT2	involved_in	GO:0060337	type I interferon-mediated signaling pathway	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:103039|PANTHER:PTN002623821|UniProtKB:P52630	9606	GO_Central		Signal transducer and activator of transcription 2	STAT2	protein	P
UniProtKB	P52630	STAT2	involved_in	GO:0060337	type I interferon-mediated signaling pathway	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR11801:SF41	9606	TreeGrafter		Signal transducer and activator of transcription 2	STAT2	protein	P
UniProtKB	P52630	STAT2	involved_in	GO:0060337	type I interferon-mediated signaling pathway	ECO:0000315	IMP	PMID:23391734		9606	UniProt		Signal transducer and activator of transcription 2	STAT2	protein	P
UniProtKB	P52630	STAT2	involved_in	GO:0060337	type I interferon-mediated signaling pathway	ECO:0000315	IMP	PMID:31836668		9606	UniProt		Signal transducer and activator of transcription 2	STAT2	protein	P
UniProtKB	P52630	STAT2	involved_in	GO:0060337	type I interferon-mediated signaling pathway	ECO:0000315	IMP	PMID:32092142		9606	UniProt		Signal transducer and activator of transcription 2	STAT2	protein	P
UniProtKB	P52701	MSH6	involved_in	GO:0016446	somatic hypermutation of immunoglobulin genes	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P54276	9606	BHF-UCL		DNA mismatch repair protein Msh6	MSH6,GTBP	protein	P
UniProtKB	P52701	MSH6	involved_in	GO:0016446	somatic hypermutation of immunoglobulin genes	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P54276|ensembl:ENSMUSP00000005503	9606	Ensembl		DNA mismatch repair protein Msh6	MSH6,GTBP	protein	P
UniProtKB	P52701	MSH6	involved_in	GO:0016447	somatic recombination of immunoglobulin gene segments	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P54276	9606	BHF-UCL		DNA mismatch repair protein Msh6	MSH6,GTBP	protein	P
UniProtKB	P52701	MSH6	involved_in	GO:0016447	somatic recombination of immunoglobulin gene segments	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P54276|ensembl:ENSMUSP00000005503	9606	Ensembl		DNA mismatch repair protein Msh6	MSH6,GTBP	protein	P
UniProtKB	P52701	MSH6	involved_in	GO:0045190	isotype switching	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P54276	9606	BHF-UCL		DNA mismatch repair protein Msh6	MSH6,GTBP	protein	P
UniProtKB	P52701	MSH6	involved_in	GO:0045190	isotype switching	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P54276|ensembl:ENSMUSP00000005503	9606	Ensembl		DNA mismatch repair protein Msh6	MSH6,GTBP	protein	P
UniProtKB	P52735	VAV2	involved_in	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	ECO:0000304	TAS	Reactome:R-HSA-2029480		9606	Reactome		Guanine nucleotide exchange factor VAV2	VAV2	protein	P
UniProtKB	P52735	VAV2	involved_in	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	ECO:0000304	TAS	Reactome:R-HSA-9664422		9606	Reactome		Guanine nucleotide exchange factor VAV2	VAV2	protein	P
UniProtKB	P52799	EFNB2	involved_in	GO:0031295	T cell costimulation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52800|ensembl:ENSMUSP00000001319	9606	Ensembl		Ephrin-B2	EFNB2,EPLG5,HTKL,LERK5	protein	P
UniProtKB	P52849	NDST2	involved_in	GO:0002448	mast cell mediated immunity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52850|ensembl:ENSMUSP00000153036	9606	Ensembl		Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2	NDST2,HSST2	protein	P
UniProtKB	P52952	NKX2-5	involved_in	GO:0048536	spleen development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42582|ensembl:ENSMUSP00000015723	9606	Ensembl		Homeobox protein Nkx-2.5	NKX2-5,CSX,NKX2.5,NKX2E	protein	P
UniProtKB	P52952	NKX2-5	involved_in	GO:0048536	spleen development	ECO:0000315	IMP	PMID:22560297		9606	UniProt		Homeobox protein Nkx-2.5	NKX2-5,CSX,NKX2.5,NKX2E	protein	P
UniProtKB	P52952	NKX2-5	involved_in	GO:0048536	spleen development	ECO:0000250	ISS	PMID:8900537	UniProtKB:P42582	9606	BHF-UCL		Homeobox protein Nkx-2.5	NKX2-5,CSX,NKX2.5,NKX2E	protein	P
UniProtKB	P53355	DAPK1	involved_in	GO:0045087	innate immune response	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00027946	9606	UniProt		Death-associated protein kinase 1	DAPK1,DAPK	protein	P
UniProtKB	P53355	DAPK1	involved_in	GO:0071346	cellular response to type II interferon	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80YE7|ensembl:ENSMUSP00000153607	9606	Ensembl		Death-associated protein kinase 1	DAPK1,DAPK	protein	P
UniProtKB	P53355	DAPK1	involved_in	GO:0071346	cellular response to type II interferon	ECO:0000314	IDA	PMID:18995835		9606	UniProt		Death-associated protein kinase 1	DAPK1,DAPK	protein	P
UniProtKB	P53567	CEBPG	involved_in	GO:0006955	immune response	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P53568	9606	UniProt		CCAAT/enhancer-binding protein gamma	CEBPG	protein	P
UniProtKB	P53567	CEBPG	involved_in	GO:0006955	immune response	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P53568|ensembl:ENSMUSP00000118588	9606	Ensembl		CCAAT/enhancer-binding protein gamma	CEBPG	protein	P
UniProtKB	P53567	CEBPG	involved_in	GO:0030183	B cell differentiation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P53568	9606	UniProt		CCAAT/enhancer-binding protein gamma	CEBPG	protein	P
UniProtKB	P53567	CEBPG	involved_in	GO:0030183	B cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P53568|ensembl:ENSMUSP00000118588	9606	Ensembl		CCAAT/enhancer-binding protein gamma	CEBPG	protein	P
UniProtKB	P53567	CEBPG	involved_in	GO:0042267	natural killer cell mediated cytotoxicity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P53568	9606	UniProt		CCAAT/enhancer-binding protein gamma	CEBPG	protein	P
UniProtKB	P53567	CEBPG	involved_in	GO:0042267	natural killer cell mediated cytotoxicity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P53568|ensembl:ENSMUSP00000118588	9606	Ensembl		CCAAT/enhancer-binding protein gamma	CEBPG	protein	P
UniProtKB	P53567	CEBPG	involved_in	GO:0043353	enucleate erythrocyte differentiation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P53568	9606	UniProt		CCAAT/enhancer-binding protein gamma	CEBPG	protein	P
UniProtKB	P53567	CEBPG	involved_in	GO:0043353	enucleate erythrocyte differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P53568|ensembl:ENSMUSP00000118588	9606	Ensembl		CCAAT/enhancer-binding protein gamma	CEBPG	protein	P
